"County
Number","District
Number","School
Number","County
Name",District Name,School Name,Enrollment,Number tested,"Percent
tested","Average
score",Total scores above 21,Percent scores above 21,
19,64907,1937028,Los Angeles,Pomona Unified,Pomona Senior High,219,13,5.9,    17.9,       4,     1.8,
19,64907,1996495,Los Angeles,Pomona Unified,Village Academy High School at Indian Hill,72,0,0,NA,NA,NA,
19,75341,1937143,Los Angeles,Redondo Beach Unified,Redondo High,485,134,27.6,    23.3,     101,    20.8,
19,75341,1995752,Los Angeles,Redondo Beach Unified,Redondo Shores High (Continuation),63,0,0,NA,NA,NA,
19,73452,1936228,Los Angeles,Rowland Unified,Nogales High,520,84,16.2,    18.3,      25,     4.8,
19,73452,1937564,Los Angeles,Rowland Unified,Rowland (John A.) High,530,26,4.9,    22.0,      16,     3.0,
19,73452,1995943,Los Angeles,Rowland Unified,Rowland Unified Community Day,1,0,0,NA,NA,NA,
19,73452,1930106,Los Angeles,Rowland Unified,Santana High (Continuation),221,0,0,NA,NA,NA,
19,75291,1996081,Los Angeles,San Gabriel Unified,Del Mar High,46,0,0,NA,NA,NA,
19,75291,1995810,Los Angeles,San Gabriel Unified,Gabrielino High,366,34,9.3,    22.8,      24,     6.6,
19,75291,1996016,Los Angeles,San Gabriel Unified,Options for Youth San Gabriel,102,0,0,NA,NA,NA,
19,64964,1937754,Los Angeles,San Marino Unified,San Marino High,274,34,12.4,    23.4,      26,     9.5,
19,64980,1995737,Los Angeles,Santa Monica-Malibu Unified,Malibu High,178,37,20.8,    24.5,      28,    15.7,
19,64980,1933373,Los Angeles,Santa Monica-Malibu Unified,Olympic High (Continuation),88,0,0,NA,NA,NA,
19,64980,1938000,Los Angeles,Santa Monica-Malibu Unified,Santa Monica High,845,170,20.1,    22.0,     103,    12.2,
19,65029,1938455,Los Angeles,South Pasadena Unified,South Pasadena Senior High,344,29,8.4,    23.1,      24,     7.0,
19,65052,1995976,Los Angeles,Temple City Unified,Temple City Alternative,10,0,0,NA,NA,NA,
19,65052,1995745,Los Angeles,Temple City Unified,Temple City Community Learning Centre (Continuatio,38,0,0,NA,NA,NA,
19,65052,1938679,Los Angeles,Temple City Unified,Temple City High,451,12,2.7,    24.3,       9,     2.0,
19,65060,1936277,Los Angeles,Torrance Unified,North High,468,37,7.9,    20.6,      18,     3.8,
19,65060,1938083,Los Angeles,Torrance Unified,Shery (Kurt T.) High (Continuation),105,0,0,NA,NA,NA,
19,65060,1938356,Los Angeles,Torrance Unified,South High,435,52,12,    23.5,      40,     9.2,
19,65060,1938752,Los Angeles,Torrance Unified,Torrance High,467,83,17.8,    23.6,      60,    12.8,
19,65060,1939602,Los Angeles,Torrance Unified,West High,459,24,5.2,    24.2,      18,     3.9,
19,73460,1937747,Los Angeles,Walnut Valley Unified,Del Paso High (Continuation),60,0,0,NA,NA,NA,
19,73460,1932862,Los Angeles,Walnut Valley Unified,Diamond Bar High,735,36,4.9,    25.5,      29,     3.9,
19,73460,1939149,Los Angeles,Walnut Valley Unified,Walnut High,605,27,4.5,    22.5,      18,     3.0,
19,65094,1938513,Los Angeles,West Covina Unified,Coronado Alternative,160,0,0,NA,NA,NA,
19,65094,1939537,Los Angeles,West Covina Unified,West Covina High,600,10,1.7,NA,NA,NA,
19,65128,1931302,Los Angeles,Whittier Union High,California High,438,42,9.6,    18.2,       8,     1.8,
19,65128,1930338,Los Angeles,Whittier Union High,Frontier High (Continuation),106,0,0,NA,NA,NA,
19,65128,1934868,Los Angeles,Whittier Union High,La Serna High,421,21,5,    21.1,      11,     2.6,
19,65128,1936889,Los Angeles,Whittier Union High,Pioneer High,277,20,7.2,    16.4,       1,     0.4,
19,65128,1937903,Los Angeles,Whittier Union High,Santa Fe High,481,91,18.9,    17.8,      19,     4.0,
19,65128,1995653,Los Angeles,Whittier Union High,Sierra Vista High (Alternative),148,0,0,NA,NA,NA,
19,65128,1939701,Los Angeles,Whittier Union High,Whittier High,360,14,3.9,    17.7,       2,     0.6,
19,65136,1996321,Los Angeles,William S. Hart Union High,Academy of the Canyons,83,2,2.4,NA,NA,NA,
19,65136,1934421,Los Angeles,William S. Hart Union High,Bowman (Jereann) High (Continuation),344,0,0,NA,NA,NA,
19,65136,1931492,Los Angeles,William S. Hart Union High,Canyon High,654,47,7.2,    22.5,      32,     4.9,
19,65136,1933902,Los Angeles,William S. Hart Union High,Hart (William S.) Senior High,641,65,10.1,    24.5,      54,     8.4,
19,65136,1932532,Los Angeles,William S. Hart Union High,Learning Post High (Alternative),39,0,0,NA,NA,NA,
19,65136,1996263,Los Angeles,William S. Hart Union High,Opportunities for Learning-Santa Clarita,196,0,0,NA,NA,NA,
19,65136,1931740,Los Angeles,William S. Hart Union High,Saugus High,618,36,5.8,    24.1,      29,     4.7,
19,65136,1996511,Los Angeles,William S. Hart Union High,Transitional Learning Center Charter,6,0,0,NA,NA,NA,
19,65136,1995802,Los Angeles,William S. Hart Union High,Valencia High,761,86,11.3,    24.6,      71,     9.3,
20,75606,0100172,Madera,Chawanakee Unified,Buena Vista High,11,0,0,NA,NA,NA,
20,75606,6114862,Madera,Chawanakee Unified,Chawanakee Academy,32,0,0,NA,NA,NA,
20,75606,0100180,Madera,Chawanakee Unified,Mountain Oaks High,1,0,0,NA,NA,NA,
20,65201,2032357,Madera,Chowchilla Union High,Chowchilla High,170,8,4.7,NA,NA,NA,
20,65201,2030047,Madera,Chowchilla Union High,Gateway High (Continuation),2,0,0,NA,NA,NA,
20,75580,2030161,Madera,Golden Valley Unified,Independence Continuation High,1,0,0,NA,NA,NA,
20,75580,2030203,Madera,Golden Valley Unified,Liberty High,73,6,8.2,NA,NA,NA,
20,10207,2030054,Madera,Madera County Office of Education,Enterprise Secondary,15,0,0,NA,NA,NA,
20,10207,2030153,Madera,Madera County Office of Education,Juvenile Hall (Endeavor/Voyager Secondary),23,0,0,NA,NA,NA,
20,10207,2030096,Madera,Madera County Office of Education,Madera County Alternative/Opportunity,2,0,0,NA,NA,NA,
20,10207,6077200,Madera,Madera County Office of Education,Madera County Special Education,55,0,0,NA,NA,NA,
20,10207,2030229,Madera,Madera County Office of Education,Pioneer Technical Center,43,0,0,NA,NA,NA,
20,65243,2035640,Madera,Madera Unified,Furman (Duane E.) High (Alternative),142,0,0,NA,NA,NA,
20,65243,2035707,Madera,Madera Unified,Madera High North,826,72,8.7,    19.9,      26,     3.1,
20,65243,2030138,Madera,Madera Unified,Mountain Vista High (Continuation),94,0,0,NA,NA,NA,
20,73734,2030039,Madera,Yosemite Joint Union High,Ahwahnee High,6,0,0,NA,NA,NA,
20,73734,2030104,Madera,Yosemite Joint Union High,Evergreen High (Independent Study),28,0,0,NA,NA,NA,
20,73734,2030088,Madera,Yosemite Joint Union High,Foothill High (Alternative),8,0,0,NA,NA,NA,
20,73734,2030237,Madera,Yosemite Joint Union High,Glacier High School Charter,8,1,12.5,NA,NA,NA,
20,73734,2030070,Madera,Yosemite Joint Union High,Raymond Granite High,1,0,0,NA,NA,NA,
20,73734,2030013,Madera,Yosemite Joint Union High,Yosemite High,305,66,21.6,    21.5,      36,    11.8,
21,10215,2130037,Marin,Marin County Office of Education,Marin County Juvenile Hall/Community,48,0,0,NA,NA,NA,
21,10215,6069504,Marin,Marin County Office of Education,Marin County Special Education,12,0,0,NA,NA,NA,
21,10215,2130102,Marin,Marin County Office of Education,Phoenix Academy,3,0,0,NA,NA,NA,
21,65417,2132264,Marin,Novato Unified,Marin Oaks High,36,0,0,NA,NA,NA,
21,65417,2130045,Marin,Novato Unified,Nova Education Center (Indep. St.),28,0,0,NA,NA,NA,
21,65417,2132272,Marin,Novato Unified,Novato High,259,63,24.3,    23.6,      46,    17.8,
21,65417,2133056,Marin,Novato Unified,San Marin High,229,46,20.1,    23.7,      33,    14.4,
21,65466,2133254,Marin,San Rafael City High,Madrone High (Continuation),19,0,0,NA,NA,NA,
21,65466,2133262,Marin,San Rafael City High,San Rafael High,211,23,10.9,    25.2,      20,     9.5,
21,65466,2134005,Marin,San Rafael City High,Terra Linda High,230,21,9.1,    24.7,      18,     7.8,
21,73361,2130094,Marin,Shoreline Unified,Shoreline High,3,0,0,NA,NA,NA,
21,73361,2134310,Marin,Shoreline Unified,Tomales High,42,12,28.6,    19.9,       4,     9.5,
21,65482,2132587,Marin,Tamalpais Union High,Redwood High,313,126,40.3,    24.9,     108,    34.5,
21,65482,2134419,Marin,Tamalpais Union High,San Andreas High (Continuation),74,0,0,NA,NA,NA,
21,65482,2131340,Marin,Tamalpais Union High,Sir Francis Drake High,233,57,24.5,    24.9,      46,    19.7,
21,65482,2133692,Marin,Tamalpais Union High,Tamalpais High,263,113,43,    25.6,      98,    37.3,
21,65482,2130078,Marin,Tamalpais Union High,Tamiscal High (Alternative),43,11,25.6,    23.8,       9,    20.9,
22,65532,2235356,Mariposa,Mariposa County Unified,Mariposa County High,150,25,16.7,    23.0,      18,    12.0,
22,65532,2230068,Mariposa,Mariposa County Unified,Mariposa County Independent Learning,18,0,0,NA,NA,NA,
22,65532,2230035,Mariposa,Mariposa County Unified,Spring Hill High (Continuation),13,0,0,NA,NA,NA,
23,65540,2330405,Mendocino,Anderson Valley Unified,Anderson Valley Charter Network,3,0,0,NA,NA,NA,
23,65540,2330900,Mendocino,Anderson Valley Unified,Anderson Valley Jr./Sr. High,37,0,0,NA,NA,NA,
23,65557,6116669,Mendocino,Arena Union Elementary,Pacific Community Charter,2,0,0,NA,NA,NA,
23,65565,2331361,Mendocino,Fort Bragg Unified,Fort Bragg High,146,0,0,NA,NA,NA,
23,65565,2330215,Mendocino,Fort Bragg Unified,Noyo High (Continuation),10,0,0,NA,NA,NA,
23,73916,2330223,Mendocino,Laytonville Unified,Laytonville Continuation High,1,0,0,NA,NA,NA,
23,73916,2332260,Mendocino,Laytonville Unified,Laytonville High,40,1,2.5,NA,NA,NA,
23,75218,2332724,Mendocino,Leggett Valley Unified,Leggett Valley High,10,0,0,NA,NA,NA,
23,75218,2330207,Mendocino,Leggett Valley Unified,Whale Gulch High,1,0,0,NA,NA,NA,
23,10231,2330447,Mendocino,Mendocino County Office of Education,Mendocino County Community,18,0,0,NA,NA,NA,
23,10231,2330124,Mendocino,Mendocino County Office of Education,West Hills Juvenile Hall Court,10,0,0,NA,NA,NA,
23,65581,2330306,Mendocino,Mendocino Unified,Mendocino Alternative High,9,0,0,NA,NA,NA,
23,65581,2330090,Mendocino,Mendocino Unified,Mendocino Community High (Continuation),18,2,11.1,NA,NA,NA,
23,65581,2333185,Mendocino,Mendocino Unified,Mendocino High,52,3,5.8,NA,NA,NA,
23,65599,2333649,Mendocino,Point Arena Joint Union High,Point Arena High,44,0,0,NA,NA,NA,
23,65599,2330108,Mendocino,Point Arena Joint Union High,South Coast Continuation,5,0,0,NA,NA,NA,
23,73866,2330116,Mendocino,Potter Valley Community Unified,Centerville High (Continuation),1,0,0,NA,NA,NA,
23,73866,2330041,Mendocino,Potter Valley Community Unified,Potter Valley High,18,0,0,NA,NA,NA,
23,65607,2334563,Mendocino,Round Valley Unified,Round Valley High,27,0,0,NA,NA,NA,
23,65615,2330454,Mendocino,Ukiah Unified,Accelerated Achievement Academy,2,0,0,NA,NA,NA,
23,65615,2330439,Mendocino,Ukiah Unified,La Vida Independent Study Charter,7,0,0,NA,NA,NA,
23,65615,2330413,Mendocino,Ukiah Unified,Redwood Academy of Ukiah,9,0,0,NA,NA,NA,
23,65615,2334704,Mendocino,Ukiah Unified,South Valley High (Continuation),90,0,0,NA,NA,NA,
23,65615,2335024,Mendocino,Ukiah Unified,Ukiah High,439,40,9.1,    21.8,      24,     5.5,
23,65623,2330314,Mendocino,Willits Unified,New Horizons,16,0,0,NA,NA,NA,
23,65623,2330066,Mendocino,Willits Unified,Sanhedrin High,14,0,0,NA,NA,NA,
23,65623,2330363,Mendocino,Willits Unified,Willits Charter,7,2,28.6,NA,NA,NA,
23,65623,2335487,Mendocino,Willits Unified,Willits High,118,7,5.9,NA,NA,NA,
24,75366,2430114,Merced,Delhi Unified,Delhi High,121,13,10.7,    17.8,       3,     2.5,
24,75366,2430197,Merced,Delhi Unified,Shattuck Educational Park Continuation,42,0,0,NA,NA,NA,
24,75317,2430221,Merced,Dos Palos Oro Loma Joint Unified,Dos Palos Adult,7,0,0,NA,NA,NA,
24,75317,2431203,Merced,Dos Palos Oro Loma Joint Unified,Dos Palos Joint Union High,138,13,9.4,    16.0,       0,     0.0,
24,75317,2430015,Merced,Dos Palos Oro Loma Joint Unified,Westside High (Cont.),21,0,0,NA,NA,NA,
24,73619,2431807,Merced,Gustine Unified,Gustine High,137,3,2.2,NA,NA,NA,
24,65698,2430106,Merced,Hilmar Unified,Colony Basic Skills Alternative High,2,0,0,NA,NA,NA,
24,65698,2432409,Merced,Hilmar Unified,Hilmar High,138,9,6.5,NA,NA,NA,
24,65698,2430080,Merced,Hilmar Unified,Irwin High (Continuation),26,0,0,NA,NA,NA,
24,65730,2430064,Merced,Le Grand Union High,Granada High,17,0,0,NA,NA,NA,
24,65730,2433001,Merced,Le Grand Union High,Le Grand High,114,15,13.2,    17.7,       3,     2.6,
24,65755,2434207,Merced,Los Banos Unified,Los Banos High,386,20,5.2,    20.1,       9,     2.3,
24,65755,2431492,Merced,Los Banos Unified,San Luis High (Continuation),90,1,1.1,NA,NA,NA,
24,10249,2430056,Merced,Merced County Office of Education,Merced County Juvenile Hall/Community,11,0,0,NA,NA,NA,
24,10249,6069199,Merced,Merced County Office of Education,Merced County Special Education,21,0,0,NA,NA,NA,
24,10249,0106518,Merced,Merced County Office of Education,Merced Scholars Charter,6,0,0,NA,NA,NA,
24,10249,2430171,Merced,Merced County Office of Education,Valley Atwater Community Day,30,0,0,NA,NA,NA,
24,10249,2430148,Merced,Merced County Office of Education,Valley Community,247,0,0,NA,NA,NA,
24,10249,2430155,Merced,Merced County Office of Education,Valley Community Day (7-12),22,0,0,NA,NA,NA,
24,10249,0102244,Merced,Merced County Office of Education,Valley Livingston Community Day,8,0,0,NA,NA,NA,
24,10249,2430163,Merced,Merced County Office of Education,Valley Los Banos Community Day,13,0,0,NA,NA,NA,
24,65789,2430601,Merced,Merced Union High,Atwater High,381,35,9.2,    19.8,      12,     3.1,
24,65789,2430205,Merced,Merced Union High,Buhach Colony High,345,42,12.2,    20.4,      22,     6.4,
24,65789,2430098,Merced,Merced Union High,Golden Valley High,492,90,18.3,    19.0,      28,     5.7,
24,65789,2430049,Merced,Merced Union High,Independence High (Alternative),124,0,0,NA,NA,NA,
24,65789,2433605,Merced,Merced Union High,Livingston High,220,32,14.5,    19.7,      12,     5.5,
24,65789,2435204,Merced,Merced Union High,Merced High,519,87,16.8,    19.3,      31,     6.0,
24,65789,2439602,Merced,Merced Union High,Yosemite High (Continuation),107,0,0,NA,NA,NA,
25,10256,2530103,Modoc,Modoc County Office of Education,Modoc County Community,1,0,0,NA,NA,NA,
25,10256,2530038,Modoc,Modoc County Office of Education,Modoc County Juvenile Hall/Community,3,0,0,NA,NA,NA,
25,10256,6069314,Modoc,Modoc County Office of Education,Modoc County Special Education,2,0,0,NA,NA,NA,
25,73585,2530129,Modoc,Modoc Joint Unified,Modoc Charter,84,2,2.4,NA,NA,NA,
25,73585,2535409,Modoc,Modoc Joint Unified,Modoc High,68,4,5.9,NA,NA,NA,
25,73585,2530020,Modoc,Modoc Joint Unified,Warner High,3,0,0,NA,NA,NA,
25,65896,2537702,Modoc,Surprise Valley Joint Unified,Surprise Valley High,14,0,0,NA,NA,NA,
25,73593,2530087,Modoc,Tulelake Basin Joint Unified,Tulelake Continuation High,5,0,0,NA,NA,NA,
25,73593,4737250,Modoc,Tulelake Basin Joint Unified,Tulelake High,34,14,41.2,    20.0,       7,    20.6,
26,73668,2633006,Mono,Eastern Sierra Unified,Coleville High,13,0,0,NA,NA,NA,
26,73668,2630051,Mono,Eastern Sierra Unified,Eastern Sierra Academy (High),4,1,25,NA,NA,NA,
26,73668,2630069,Mono,Eastern Sierra Unified,High Desert Academy,2,0,0,NA,NA,NA,
26,73668,2635001,Mono,Eastern Sierra Unified,Lee Vining High,2,0,0,NA,NA,NA,
26,73668,2630085,Mono,Eastern Sierra Unified,Sierra Charter,42,0,0,NA,NA,NA,
26,73668,2630093,Mono,Eastern Sierra Unified,Walker River High (Cont),1,0,0,NA,NA,NA,
26,73692,2630010,Mono,Mammoth Unified,Mammoth High,63,12,19,    23.4,       9,    14.3,
26,73692,0101782,Mono,Mammoth Unified,Mammoth Olympic Academy for Academic Excellence,6,0,0,NA,NA,NA,
26,73692,2630036,Mono,Mammoth Unified,Sierra High (Continuation),12,0,0,NA,NA,NA,
26,10264,2630028,Mono,Mono County Office of Education,Mono County Juvenile Hall/Community,3,0,0,NA,NA,NA,
26,10264,6069330,Mono,Mono County Office of Education,Mono County Special Education,2,0,0,NA,NA,NA,
27,65987,2730414,Monterey,Carmel Unified,Carmel High,172,27,15.7,    23.2,      18,    10.5,
27,65987,2730018,Monterey,Carmel Unified,Carmel Valley High (Cont.),20,0,0,NA,NA,NA,
27,75473,2730885,Monterey,Gonzales Unified,Gonzales High,134,17,12.7,    15.9,       1,     0.7,
27,75473,2730067,Monterey,Gonzales Unified,Pinnacles High (Cont.),36,0,0,NA,NA,NA,
27,66068,2730083,Monterey,King City Joint Union High,Candy Butler High,9,0,0,NA,NA,NA,
27,66068,0101394,Monterey,King City Joint Union High,Greenfield Community Day,1,0,0,NA,NA,NA,
27,66068,2730174,Monterey,King City Joint Union High,Greenfield High,229,24,10.5,    15.9,       2,     0.9,
27,66068,2732170,Monterey,King City Joint Union High,King City High,218,8,3.7,NA,NA,NA,
27,66068,2730208,Monterey,King City Joint Union High,Ventana High (Continuation),15,0,0,NA,NA,NA,
27,10272,2730232,Monterey,Monterey County Office of Education,Monterey County Home Charter,50,0,0,NA,NA,NA,
27,10272,6069512,Monterey,Monterey County Office of Education,Monterey County Special Education,7,0,0,NA,NA,NA,
27,10272,2730265,Monterey,Monterey County Office of Education,Salinas Community,13,0,0,NA,NA,NA,
27,10272,2730117,Monterey,Monterey County Office of Education,"Wellington M. Smith, Jr.",36,0,0,NA,NA,NA,
27,66092,2732253,Monterey,Monterey Peninsula Unified,Central Coast High,153,0,0,NA,NA,NA,
27,66092,2730257,Monterey,Monterey Peninsula Unified,Cypress Grove Charter High School for Arts and Sci,16,0,0,NA,NA,NA,
27,66092,2730240,Monterey,Monterey Peninsula Unified,Learning for Life Charter,25,0,0,NA,NA,NA,
27,66092,2732808,Monterey,Monterey Peninsula Unified,Monterey High,332,23,6.9,    23.2,      17,     5.1,
27,66092,2735348,Monterey,Monterey Peninsula Unified,Seaside High,245,9,3.7,NA,NA,NA,
27,73825,2730141,Monterey,North Monterey County Unified,Central Bay High (Continuation),35,0,0,NA,NA,NA,
27,73825,2730125,Monterey,North Monterey County Unified,North Monterey County Center for Independent Study,90,1,1.1,NA,NA,NA,
27,73825,2730034,Monterey,North Monterey County Unified,North Monterey County High,344,49,14.2,    19.9,      25,     7.3,
27,66134,2731115,Monterey,Pacific Grove Unified,Community High (Continuation),11,0,0,NA,NA,NA,
27,66134,2733657,Monterey,Pacific Grove Unified,Pacific Grove High,135,13,9.6,    23.8,       8,     5.9,
27,66159,2730166,Monterey,Salinas Union High,Everett Alvarez High,467,23,4.9,    18.7,       4,     0.9,
27,66159,2730109,Monterey,Salinas Union High,Juvenile Hall/Community,489,49,10,    16.7,       6,     1.2,
27,66159,2734481,Monterey,Salinas Union High,Mount Toro High,194,0,0,NA,NA,NA,
27,66159,2733178,Monterey,Salinas Union High,North Salinas High,427,26,6.1,    18.7,       8,     1.9,
27,66159,2734556,Monterey,Salinas Union High,Salinas High,563,60,10.7,    21.2,      31,     5.5,
27,75440,2730216,Monterey,Soledad Unified,Chalone High,43,0,0,NA,NA,NA,
27,75440,0106112,Monterey,Soledad Unified,Pinnacles High,31,0,0,NA,NA,NA,
27,75440,2730190,Monterey,Soledad Unified,Soledad High,188,29,15.4,    17.4,       5,     2.7,
28,66241,2831758,Napa,Calistoga Joint Unified,Calistoga Junior-Senior High,61,2,3.3,NA,NA,NA,
28,66241,2830065,Napa,Calistoga Joint Unified,Palisades High (Continuation),10,0,0,NA,NA,NA,
28,10280,2830099,Napa,Napa County Office of Education,Napa County Community,24,0,0,NA,NA,NA,
28,10280,2830073,Napa,Napa County Office of Education,Napa County Juvenile Hall/Court Schools,6,0,0,NA,NA,NA,
28,66266,2835601,Napa,Napa Valley Unified,Napa High,559,68,12.2,    23.5,      51,     9.1,
28,66266,0101964,Napa,Napa Valley Unified,Napa Valley Alternative,32,0,0,NA,NA,NA,
28,66266,2830115,Napa,Napa Valley Unified,New Technology High,76,9,11.8,NA,NA,NA,
28,66266,2836161,Napa,Napa Valley Unified,Temescal High (Cont.),0,1,0,NA,NA,NA,
28,66266,2830149,Napa,Napa Valley Unified,Valley Oak High,115,0,0,NA,NA,NA,
28,66266,2830016,Napa,Napa Valley Unified,Vintage High,441,29,6.6,    23.4,      22,     5.0,
28,66290,2830057,Napa,Saint Helena Unified,Madrone High (Continuation),12,0,0,NA,NA,NA,
28,66290,2837102,Napa,Saint Helena Unified,Saint Helena High,127,45,35.4,    21.6,      25,    19.7,
