"County
Number","District
Number","School
Number",County Name,District Name,School Name,Enrollment,"Number
tested","Percent
tested",Verbal,Critical reading,Math,Writing,Total,Total scores above 1500,Percent scores above 1500,Total scores above 1000,Percent scores above 1000
07,61796,0735902,CONTRA COSTA,WEST CONTRA COSTA UNIFIED,RICHMOND HIGH,303,90,29.7,367,NA,386,NA,753,NA,NA,5,1.65
07,61804,0730051,CONTRA COSTA,SAN RAMON VALLEY UNIFIED,CALIFORNIA HIGH,447,275,61.52,543,NA,577,NA,1120,NA,NA,199,44.52
07,61804,0730218,CONTRA COSTA,SAN RAMON VALLEY UNIFIED,VENTURE (ALTERN.),139,14,10.07,549,NA,541,NA,1090,NA,NA,9,6.47
07,61804,0734368,CONTRA COSTA,SAN RAMON VALLEY UNIFIED,MONTE VISTA HIGH,462,394,85.28,559,NA,587,NA,1146,NA,NA,319,69.05
07,61804,0736504,CONTRA COSTA,SAN RAMON VALLEY UNIFIED,SAN RAMON VALLEY HIGH,479,362,75.57,558,NA,590,NA,1148,NA,NA,302,63.05
07,61804,0736819,CONTRA COSTA,SAN RAMON VALLEY UNIFIED,DEL AMIGO HIGH (CONT.),60,0,0,0,NA,0,NA,0,NA,NA,0,0
08,10082,0830018,DEL NORTE,DEL NORTE CO. OFFICE OF EDUCAT,ALTERNATIVE/OPPORTUNITY,59,0,0,0,NA,0,NA,0,NA,NA,0,0
08,10082,0830042,DEL NORTE,DEL NORTE CO. OFFICE OF EDUCAT,MCCARTHY CENTER/COMMUNITY,10,0,0,0,NA,0,NA,0,NA,NA,0,0
08,10082,0830059,DEL NORTE,DEL NORTE CO. OFFICE OF EDUCAT,CASTLE ROCK,81,0,0,0,NA,0,NA,0,NA,NA,0,0
08,10082,0840017,DEL NORTE,DEL NORTE CO. OFFICE OF EDUCAT,JUVENILE HALL/BAR-O,11,0,0,0,NA,0,NA,0,NA,NA,0,0
08,61820,0833004,DEL NORTE,DEL NORTE COUNTY UNIFIED,DEL NORTE HIGH,235,105,44.68,505,NA,506,NA,1011,NA,NA,57,24.26
08,61820,0836205,DEL NORTE,DEL NORTE COUNTY UNIFIED,SUNSET HIGH (CONT.),37,0,0,0,NA,0,NA,0,NA,NA,0,0
09,10090,0930016,EL DORADO,EL DORADO CO. OFFICE OF EDUCAT,GOLDEN RIDGE (JUVENILE HALL),8,0,0,0,NA,0,NA,0,NA,NA,0,0
09,10090,0930123,EL DORADO,EL DORADO CO. OFFICE OF EDUCAT,CHARTER COMMUNITY AND EXTENDED DAY,62,2,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
09,10090,0930131,EL DORADO,EL DORADO CO. OFFICE OF EDUCAT,CHARTER RITE OF PASSAGE,22,0,0,0,NA,0,NA,0,NA,NA,0,0
09,10090,0930172,EL DORADO,EL DORADO CO. OFFICE OF EDUCAT,PLACERVILLE COMMUNITY DAY,3,0,0,0,NA,0,NA,0,NA,NA,0,0
09,10090,0930180,EL DORADO,EL DORADO CO. OFFICE OF EDUCAT,SOUTH LAKE TAHOE COMMUNITY DAY,1,0,0,0,NA,0,NA,0,NA,NA,0,0
09,10090,6069470,EL DORADO,EL DORADO CO. OFFICE OF EDUCAT,SPECIAL EDUCATION,6,0,0,0,NA,0,NA,0,NA,NA,0,0
09,61853,0930081,EL DORADO,EL DORADO UNION HIGH,OAK RIDGE HIGH,464,258,55.6,532,NA,555,NA,1087,NA,NA,187,40.3
09,61853,0930149,EL DORADO,EL DORADO UNION HIGH,INDEPENDENT LEARNING CENTER (ALTER.,79,0,0,0,NA,0,NA,0,NA,NA,0,0
09,61853,0930164,EL DORADO,EL DORADO UNION HIGH,UNION MINE HIGH,313,103,32.91,528,NA,537,NA,1065,NA,NA,70,22.36
09,61853,0930206,EL DORADO,EL DORADO UNION HIGH,EDUSHD COMMUNITY DAY SCHOOL,1,0,0,0,NA,0,NA,0,NA,NA,0,0
09,61853,0932756,EL DORADO,EL DORADO UNION HIGH,EL DORADO HIGH,336,116,34.52,536,NA,537,NA,1073,NA,NA,81,24.11
09,61853,0934554,EL DORADO,EL DORADO UNION HIGH,INDEPENDENCE CONTINUATION,11,0,0,0,NA,0,NA,0,NA,NA,0,0
09,61853,0936302,EL DORADO,EL DORADO UNION HIGH,PONDEROSA HIGH,344,144,41.86,548,NA,578,NA,1126,NA,NA,115,33.43
09,61903,0930040,EL DORADO,LAKE TAHOE UNIFIED,MT. TALLAC HIGH (CONT.),10,0,0,0,NA,0,NA,0,NA,NA,0,0
09,61903,0930107,EL DORADO,LAKE TAHOE UNIFIED,TRANSITIONAL LEARNING CTR (CONT.),9,0,0,0,NA,0,NA,0,NA,NA,0,0
09,61903,0937805,EL DORADO,LAKE TAHOE UNIFIED,SOUTH TAHOE HIGH,363,108,29.75,497,NA,517,NA,1014,NA,NA,57,15.7
09,73783,0930073,EL DORADO,BLACK OAK MINE UNIFIED,GOLDEN SIERRA HIGH,148,46,31.08,531,NA,540,NA,1071,NA,NA,32,21.62
09,73783,0930099,EL DORADO,BLACK OAK MINE UNIFIED,DIVIDE HIGH (CONT.),14,0,0,0,NA,0,NA,0,NA,NA,0,0
10,10108,1030337,FRESNO,FRESNO CO. OFFICE OF EDUCATION,FRESNO COUNTY COURT SCHOOL,131,0,0,0,NA,0,NA,0,NA,NA,0,0
10,10108,6069488,FRESNO,FRESNO CO. OFFICE OF EDUCATION,SPECIAL EDUCATION,14,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62117,1030196,FRESNO,CLOVIS UNIFIED,CLOVIS WEST HIGH,687,381,55.46,516,NA,542,NA,1058,NA,NA,237,34.5
10,62117,1030469,FRESNO,CLOVIS UNIFIED,ENTERPRISE ALTERNATIVE (IND. ST.),54,2,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,62117,1030501,FRESNO,CLOVIS UNIFIED,BUCHANAN HIGH,691,288,41.68,506,NA,523,NA,1029,NA,NA,174,25.18
10,62117,1031004,FRESNO,CLOVIS UNIFIED,GATEWAY HIGH (CONT.),109,1,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,62117,1031053,FRESNO,CLOVIS UNIFIED,CLOVIS HIGH,728,287,39.42,500,NA,519,NA,1019,NA,NA,164,22.53
10,62125,1030113,FRESNO,COALINGA-HURON JOINT UNIFIED,CAMBRIDGE HIGH (CONT.),7,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62125,1030477,FRESNO,COALINGA-HURON JOINT UNIFIED,CHESNUT HIGH (CONT.),1,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62125,1030873,FRESNO,COALINGA-HURON JOINT UNIFIED,COMMUNITY DAY SCHOOL,1,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62125,1031376,FRESNO,COALINGA-HURON JOINT UNIFIED,COALINGA HIGH,208,53,25.48,449,NA,468,NA,917,NA,NA,22,10.58
10,62158,1031954,FRESNO,FOWLER UNIFIED,CASA BLANCA CONTINUATION,16,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62158,1032150,FRESNO,FOWLER UNIFIED,FOWLER HIGH,140,34,24.29,447,NA,454,NA,901,NA,NA,10,7.14
10,62166,1030170,FRESNO,FRESNO UNIFIED,DEWOLF WEST HIGH,5,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62166,1030188,FRESNO,FRESNO UNIFIED,FRESNO CONTINUATION HIGH,13,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62166,1030279,FRESNO,FRESNO UNIFIED,BULLARD HIGH,571,312,54.64,498,NA,520,NA,1018,NA,NA,163,28.55
10,62166,1030287,FRESNO,FRESNO UNIFIED,YOUNG (J.E.) ACADEMIC CENTER,175,4,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,62166,1030295,FRESNO,FRESNO UNIFIED,DUNCAN (ERMA) POLYTECHNICAL HIGH,207,34,16.43,396,NA,464,NA,860,NA,NA,7,3.38
10,62166,1030584,FRESNO,FRESNO UNIFIED,CAMBRIDGE CONTINUATION HIGH,39,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62166,1030642,FRESNO,FRESNO UNIFIED,SCHOOL OF UNLIMITED LEARNING,3,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62166,1030667,FRESNO,FRESNO UNIFIED,NEW MILLENIUM CHARTER,13,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62166,1030675,FRESNO,FRESNO UNIFIED,SUNNYSIDE HIGH,420,120,28.57,404,NA,428,NA,832,NA,NA,24,5.71
10,62166,1030717,FRESNO,FRESNO UNIFIED,RATA (FLORENCE E.),12,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62166,1030816,FRESNO,FRESNO UNIFIED,RENAISSANCE CHARTER,22,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62166,1030840,FRESNO,FRESNO UNIFIED,CARTER G. WOODSON PUBLIC CHARTER,3,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62166,1031632,FRESNO,FRESNO UNIFIED,DEWOLF CONTINUATION HIGH,56,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62166,1031897,FRESNO,FRESNO UNIFIED,EDISON HIGH,348,201,57.76,487,NA,512,NA,999,NA,NA,102,29.31
10,62166,1032507,FRESNO,FRESNO UNIFIED,FRESNO HIGH,535,101,18.88,408,NA,416,NA,824,NA,NA,18,3.36
10,62166,1032911,FRESNO,FRESNO UNIFIED,HERBERT HOOVER HIGH,494,220,44.53,429,NA,455,NA,884,NA,NA,61,12.35
10,62166,1034214,FRESNO,FRESNO UNIFIED,MCLANE HIGH,328,108,32.93,346,NA,396,NA,742,NA,NA,5,1.52
10,62166,1035831,FRESNO,FRESNO UNIFIED,ROOSEVELT HIGH,420,129,30.71,393,NA,417,NA,810,NA,NA,26,6.19
10,62166,6112619,FRESNO,FRESNO UNIFIED,FULTON SPECIAL EDUCATION,1,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62166,6116602,FRESNO,FRESNO UNIFIED,GATEWAY ACADEMY,36,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62174,1030774,FRESNO,WEST FRESNO ELEMENTARY,W.E.B. DUBOIS PUBLIC CHARTER,64,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62174,1030865,FRESNO,WEST FRESNO ELEMENTARY,ONE STEP UP CHARTER ACADEMY,56,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62257,1033695,FRESNO,KINGSBURG JOINT UNION HIGH,KINGSBURG HIGH,220,88,40,478,NA,483,NA,961,NA,NA,33,15
10,62257,1033729,FRESNO,KINGSBURG JOINT UNION HIGH,OASIS CONTINUATION HIGH,1,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62265,1030378,FRESNO,KINGS CANYON JOINT UNIFIED,MOUNTAIN VIEW (ALTER.),143,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62265,1033703,FRESNO,KINGS CANYON JOINT UNIFIED,KINGS CANYON CONTINUATION,43,1,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,62265,1035310,FRESNO,KINGS CANYON JOINT UNIFIED,REEDLEY HIGH,424,154,36.32,445,NA,451,NA,896,NA,NA,58,13.68
10,62281,1033950,FRESNO,LATON JOINT UNIFIED,LATON HIGH,48,13,27.08,395,NA,405,NA,800,NA,NA,1,2.08
10,62364,1034990,FRESNO,PARLIER UNIFIED,PARLIER HIGH,88,23,26.14,367,NA,390,NA,757,NA,NA,0,0
10,62364,1035005,FRESNO,PARLIER UNIFIED,SAN JOAQUIN VLLY HIGH (CONT.),3,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62414,1030451,FRESNO,SANGER UNIFIED,TAFT HIGH (ALTER.),13,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62414,1030766,FRESNO,SANGER UNIFIED,HALLMARK CHARTER,79,4,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,62414,1030824,FRESNO,SANGER UNIFIED,COMMUNITY DAY,2,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62414,1036086,FRESNO,SANGER UNIFIED,KINGS RIVER HIGH (CONT.),10,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62414,1036094,FRESNO,SANGER UNIFIED,SANGER HIGH,419,118,28.16,443,NA,469,NA,912,NA,NA,37,8.83
10,62430,1030758,FRESNO,SELMA UNIFIED,SELMA INDEPENDENT,33,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62430,1036607,FRESNO,SELMA UNIFIED,HEARTLAND HIGH (CONT.),3,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62430,1036672,FRESNO,SELMA UNIFIED,SELMA HIGH,251,70,27.89,477,NA,483,NA,960,NA,NA,26,10.36
10,62521,1038298,FRESNO,WASHINGTON UNION HIGH,EASTON CONTINUATION HIGH,14,0,0,0,NA,0,NA,0,NA,NA,0,0
10,62521,1038306,FRESNO,WASHINGTON UNION HIGH,WASHINGTON HIGH,239,56,23.43,391,NA,390,NA,781,NA,NA,3,1.26
10,62539,6112387,FRESNO,WEST PARK ELEMENTARY,WEST PARK CHARTER ACADEMY,51,0,0,0,NA,0,NA,0,NA,NA,0,0
10,73809,1030121,FRESNO,FIREBAUGH-LAS DELTAS JOINT UNI,FIREBAUGH HIGH,81,26,32.1,393,NA,390,NA,783,NA,NA,2,2.47
10,73809,1030147,FRESNO,FIREBAUGH-LAS DELTAS JOINT UNI,EL PUENTE HIGH (CONT.),4,0,0,0,NA,0,NA,0,NA,NA,0,0
10,73965,1030386,FRESNO,CENTRAL UNIFIED,CENTRAL UNIFIED ALTERNATIVE/OPPORTU,93,0,0,0,NA,0,NA,0,NA,NA,0,0
10,73965,1030626,FRESNO,CENTRAL UNIFIED,CENTRAL HIGH EAST CAMPUS,562,184,32.74,436,NA,461,NA,897,NA,NA,59,10.5
10,73965,1035112,FRESNO,CENTRAL UNIFIED,PERSHING HIGH (CONT.),41,0,0,0,NA,0,NA,0,NA,NA,0,0
10,73999,1033422,FRESNO,KERMAN UNIFIED,NOVA HIGH (CONT.),5,0,0,0,NA,0,NA,0,NA,NA,0,0
10,73999,1033430,FRESNO,KERMAN UNIFIED,KERMAN HIGH,222,61,27.48,427,NA,445,NA,872,NA,NA,15,6.76
10,75127,1030261,FRESNO,MENDOTA UNIFIED,MENDOTA CONTINUATION HIGH,3,0,0,0,NA,0,NA,0,NA,NA,0,0
10,75127,1030493,FRESNO,MENDOTA UNIFIED,MENDOTA HIGH,97,41,42.27,372,NA,415,NA,787,NA,NA,4,4.12
10,75234,1030352,FRESNO,GOLDEN PLAINS UNIFIED,RIO DEL REY HIGH (CONT.),17,0,0,0,NA,0,NA,0,NA,NA,0,0
10,75234,1037456,FRESNO,GOLDEN PLAINS UNIFIED,TRANQUILLITY HIGH,116,37,31.9,405,NA,430,NA,835,NA,NA,6,5.17
10,75275,1030139,FRESNO,SIERRA UNIFIED,SANDY BLUFFS ALTERNATIVE EDUCATION,13,0,0,0,NA,0,NA,0,NA,NA,0,0
10,75275,1036938,FRESNO,SIERRA UNIFIED,SIERRA HIGH,222,76,34.23,533,NA,523,NA,1056,NA,NA,54,24.32
10,75408,1030253,FRESNO,RIVERDALE JOINT UNIFIED,HORIZON HIGH,6,0,0,0,NA,0,NA,0,NA,NA,0,0
10,75408,1035575,FRESNO,RIVERDALE JOINT UNIFIED,RIVERDALE HIGH,118,23,19.49,447,NA,459,NA,906,NA,NA,9,7.63
10,75598,1030535,FRESNO,CARUTHERS UNIFIED,CARUTHERS HIGH,132,40,30.3,410,NA,439,NA,849,NA,NA,9,6.82
10,75598,1030543,FRESNO,CARUTHERS UNIFIED,MARC HIGH (CONT.),8,0,0,0,NA,0,NA,0,NA,NA,0,0
11,10116,1130087,GLENN,GLENN CO. OFFICE OF EDUCATION,GLENN COUNTY JUVENILE COURT,2,0,0,0,NA,0,NA,0,NA,NA,0,0
11,10116,1130103,GLENN,GLENN CO. OFFICE OF EDUCATION,FINCH (WILLIAM),28,0,0,0,NA,0,NA,0,NA,NA,0,0
11,10116,6077184,GLENN,GLENN CO. OFFICE OF EDUCATION,SPECIAL EDUCATION,9,0,0,0,NA,0,NA,0,NA,NA,0,0
11,62588,1130053,GLENN,HAMILTON UNION HIGH,BARKLEY (ELLA) HIGH (CONT.),3,0,0,0,NA,0,NA,0,NA,NA,0,0
11,62588,1133701,GLENN,HAMILTON UNION HIGH,HAMILTON UNION HIGH,53,15,28.3,427,NA,428,NA,855,NA,NA,2,3.77
11,62646,1136209,GLENN,PRINCETON JOINT UNIFIED,PRINCETON JUNIOR-SENIOR HIGH,9,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,62653,1130046,GLENN,STONY CREEK JOINT UNIFIED,BIDWELL POINT HIGH (CONT.),1,0,0,0,NA,0,NA,0,NA,NA,0,0
11,62653,1132109,GLENN,STONY CREEK JOINT UNIFIED,ELK CREEK JUNIOR-SENIOR HIGH,8,1,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,62661,1130038,GLENN,WILLOWS UNIFIED,WILLOWS COMMUNITY HIGH (CONT),16,0,0,0,NA,0,NA,0,NA,NA,0,0
11,62661,1132851,GLENN,WILLOWS UNIFIED,WILLOWS HIGH,100,46,46,476,NA,472,NA,948,NA,NA,19,19
11,75481,1130012,GLENN,ORLAND JOINT UNIFIED,NORTH VALLEY HIGH (CONT.),7,0,0,0,NA,0,NA,0,NA,NA,0,0
11,75481,1135656,GLENN,ORLAND JOINT UNIFIED,ORLAND HIGH,181,53,29.28,456,NA,463,NA,919,NA,NA,16,8.84
12,10124,1230077,HUMBOLDT,HUMBOLDT CO. OFFICE OF EDUCATI,HUMBOLDT COUNTY COURT SCHOOLS,84,0,0,0,NA,0,NA,0,NA,NA,0,0
12,62687,1230044,HUMBOLDT,NORTHERN HUMBOLDT UNION HIGH,PACIFIC COAST HIGH (CONT.),40,0,0,0,NA,0,NA,0,NA,NA,0,0
12,62687,1230051,HUMBOLDT,NORTHERN HUMBOLDT UNION HIGH,TSURAI HIGH (CONT.),25,0,0,0,NA,0,NA,0,NA,NA,0,0
12,62687,1230143,HUMBOLDT,NORTHERN HUMBOLDT UNION HIGH,NORTHERN HUMBOLDT COMMUNITY DAY,1,0,0,0,NA,0,NA,0,NA,NA,0,0
12,62687,1230705,HUMBOLDT,NORTHERN HUMBOLDT UNION HIGH,ARCATA HIGH,247,120,48.58,545,NA,556,NA,1101,NA,NA,88,35.63
12,62687,1235209,HUMBOLDT,NORTHERN HUMBOLDT UNION HIGH,MCKINLEYVILLE HIGH,171,58,33.92,537,NA,540,NA,1077,NA,NA,40,23.39
12,62695,1230168,HUMBOLDT,BIG LAGOON UNION ELEMENTARY,BIG LAGOON CHARTER,9,0,0,0,NA,0,NA,0,NA,NA,0,0
12,62810,1233352,HUMBOLDT,FORTUNA UNION HIGH,EAST HIGH (CONT.),42,0,0,0,NA,0,NA,0,NA,NA,0,0
12,62810,1233402,HUMBOLDT,FORTUNA UNION HIGH,FORTUNA UNION HIGH,243,98,40.33,487,NA,508,NA,995,NA,NA,50,20.58
12,62901,1230028,HUMBOLDT,KLAMATH-TRINITY JOINT UNIFIED,CAPTAIN JOHN CONTINUATION,5,0,0,0,NA,0,NA,0,NA,NA,0,0
12,62901,1234004,HUMBOLDT,KLAMATH-TRINITY JOINT UNIFIED,HOOPA VALLEY HIGH,62,8,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,62927,1230150,HUMBOLDT,LOLETA UNION ELEMENTARY,PACIFIC VIEW CHARTER,32,0,0,0,NA,0,NA,0,NA,NA,0,0
12,63040,1230010,HUMBOLDT,SOUTHERN HUMBOLDT JOINT UNIFIE,OSPREY LEARNING CENTER (CONT.),3,1,33.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,63040,1230069,HUMBOLDT,SOUTHERN HUMBOLDT JOINT UNIFIE,OSPREY LEARNING CENTER (ALTER),13,0,0,0,NA,0,NA,0,NA,NA,0,0
12,63040,1230176,HUMBOLDT,SOUTHERN HUMBOLDT JOINT UNIFIE,SOUTHERN HUMBOLDT COMMUNITY DAY,1,0,0,0,NA,0,NA,0,NA,NA,0,0
12,63040,1237007,HUMBOLDT,SOUTHERN HUMBOLDT JOINT UNIFIE,SOUTH FORK HIGH,78,27,34.62,522,NA,501,NA,1023,NA,NA,12,15.38
12,75374,1232909,HUMBOLDT,FERNDALE UNIFIED,FERNDALE HIGH,51,25,49.02,500,NA,538,NA,1038,NA,NA,13,25.49
12,75382,1230085,HUMBOLDT,MATTOLE UNIFIED,MATTOLE TRIPLE JUNCTION HIGH,8,6,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,75382,1230135,HUMBOLDT,MATTOLE UNIFIED,MATTOLE VALLEY CHARTER (#159) ALT,36,0,0,0,NA,0,NA,0,NA,NA,0,0
12,75515,1230101,HUMBOLDT,EUREKA CITY UNIFIED,HUMBOLDT BAY HIGH (CONT.),16,0,0,0,NA,0,NA,0,NA,NA,0,0
12,75515,1232057,HUMBOLDT,EUREKA CITY UNIFIED,BARNUM (ZOE) HIGH (CONT.),104,0,0,0,NA,0,NA,0,NA,NA,0,0
12,75515,1232206,HUMBOLDT,EUREKA CITY UNIFIED,EUREKA SENIOR HIGH,413,164,39.71,525,NA,550,NA,1075,NA,NA,117,28.33
12,75515,6103204,HUMBOLDT,EUREKA CITY UNIFIED,CIC PROGRAM,1,0,0,0,NA,0,NA,0,NA,NA,0,0
13,10132,1330117,IMPERIAL,IMPERIAL CO. OFFICE OF EDUCATI,JUVENILE HALL/COMMUNITY,24,0,0,0,NA,0,NA,0,NA,NA,0,0
13,10132,6069272,IMPERIAL,IMPERIAL CO. OFFICE OF EDUCATI,SPECIAL EDUCATION,4,0,0,0,NA,0,NA,0,NA,NA,0,0
13,63081,1330141,IMPERIAL,BRAWLEY UNION HIGH,RENAISSANCE (COMMUNITY DAY),1,0,0,0,NA,0,NA,0,NA,NA,0,0
13,63081,1331354,IMPERIAL,BRAWLEY UNION HIGH,DESERT VALLEY HIGH (CONT.),59,0,0,0,NA,0,NA,0,NA,NA,0,0
13,63081,1331404,IMPERIAL,BRAWLEY UNION HIGH,BRAWLEY HIGH,346,114,32.95,451,NA,448,NA,899,NA,NA,35,10.12
13,63099,1332154,IMPERIAL,CALEXICO UNIFIED,AURORA HIGH (CONT.),52,0,0,0,NA,0,NA,0,NA,NA,0,0
13,63099,1332204,IMPERIAL,CALEXICO UNIFIED,CALEXICO HIGH,527,144,27.32,400,NA,435,NA,835,NA,NA,24,4.55
13,63107,1330034,IMPERIAL,CALIPATRIA UNIFIED,MIDWAY HIGH (CONT.),4,0,0,0,NA,0,NA,0,NA,NA,0,0
13,63107,1332501,IMPERIAL,CALIPATRIA UNIFIED,CALIPATRIA HIGH,80,13,16.25,389,NA,390,NA,779,NA,NA,1,1.25
13,63115,1330133,IMPERIAL,CENTRAL UNION HIGH,SOUTHWEST HIGH,382,148,38.74,448,NA,466,NA,914,NA,NA,47,12.3
13,63115,1333004,IMPERIAL,CENTRAL UNION HIGH,CENTRAL HIGH,358,83,23.18,425,NA,442,NA,867,NA,NA,16,4.47
13,63115,1333558,IMPERIAL,CENTRAL UNION HIGH,DESERT OASIS HIGH (CONT.),14,0,0,0,NA,0,NA,0,NA,NA,0,0
13,63149,1335306,IMPERIAL,HOLTVILLE UNIFIED,HOLTVILLE HIGH,141,65,46.1,397,NA,392,NA,789,NA,NA,9,6.38
13,63149,1337138,IMPERIAL,HOLTVILLE UNIFIED,WEBB (SAM) CONTINUATION,9,0,0,0,NA,0,NA,0,NA,NA,0,0
13,63164,1331115,IMPERIAL,IMPERIAL UNIFIED,IMPERIAL AVE. HOLBROOK HIGH (CONT.),5,0,0,0,NA,0,NA,0,NA,NA,0,0
13,63164,1335900,IMPERIAL,IMPERIAL UNIFIED,IMPERIAL HIGH,157,66,42.04,424,NA,456,NA,880,NA,NA,18,11.46
13,63214,1337609,IMPERIAL,SAN PASQUAL VALLEY UNIFIED,SAN PASQUAL VALLEY HIGH,27,4,14.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,10140,1430073,INYO,INYO CO. OFFICE OF EDUCATION,COUNTY COMMUNITY,5,0,0,0,NA,0,NA,0,NA,NA,0,0
14,63248,1430123,INYO,BIG PINE UNIFIED,EUREKA DUNES HIGH (CONT),3,0,0,0,NA,0,NA,0,NA,NA,0,0
14,63248,1431352,INYO,BIG PINE UNIFIED,BIG PINE HIGH,14,2,14.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,63263,1430057,INYO,BISHOP JOINT UNION HIGH,PALISADE GLACIER HIGH (CONT.),11,0,0,0,NA,0,NA,0,NA,NA,0,0
14,63263,1431600,INYO,BISHOP JOINT UNION HIGH,BISHOP HIGH,162,100,61.73,500,NA,505,NA,1005,NA,NA,56,34.57
14,63271,1438308,INYO,DEATH VALLEY UNIFIED,DEATH VALLEY HIGH ACADEMY,5,0,0,0,NA,0,NA,0,NA,NA,0,0
14,63289,1434901,INYO,LONE PINE UNIFIED,LONE PINE HIGH,36,10,27.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,63297,1430107,INYO,OWENS VALLEY UNIFIED,BRIGHT (KEITH B.) HIGH (JUVENILE HA,4,0,0,0,NA,0,NA,0,NA,NA,0,0
14,63297,1436203,INYO,OWENS VALLEY UNIFIED,OWENS VALLEY HIGH,10,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,10157,1530302,KERN,KERN CO. OFFICE OF EDUCATION,JUVENILE COURT,153,0,0,0,NA,0,NA,0,NA,NA,0,0
15,10157,1530310,KERN,KERN CO. OFFICE OF EDUCATION,COUNTY COMMUNITY,164,0,0,0,NA,0,NA,0,NA,NA,0,0
15,10157,1530443,KERN,KERN CO. OFFICE OF EDUCATION,COMMUNITY LEARNING CENTER (CHARTER),190,0,0,0,NA,0,NA,0,NA,NA,0,0
15,10157,1530492,KERN,KERN CO. OFFICE OF EDUCATION,VALLEY OAKS CHARTER,12,0,0,0,NA,0,NA,0,NA,NA,0,0
15,10157,6069496,KERN,KERN CO. OFFICE OF EDUCATION,SPECIAL EDUCATION,9,0,0,0,NA,0,NA,0,NA,NA,0,0
15,63412,1530211,KERN,DELANO JOINT UNION HIGH,YGNACIO VALENCIA HIGH (ALTER.),79,0,0,0,NA,0,NA,0,NA,NA,0,0
15,63412,1531656,KERN,DELANO JOINT UNION HIGH,VALLEY HIGH (CONT.),24,1,4.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,63412,1531672,KERN,DELANO JOINT UNION HIGH,DELANO HIGH,605,84,13.88,431,NA,482,NA,913,NA,NA,26,4.3
15,63529,1530021,KERN,KERN UNION HIGH,CENTRAL VALLEY CONT HIGH,7,0,0,0,NA,0,NA,0,NA,NA,0,0
15,63529,1530047,KERN,KERN UNION HIGH,NUEVA CONTINUATION HIGH,37,0,0,0,NA,0,NA,0,NA,NA,0,0
15,63529,1530112,KERN,KERN UNION HIGH,VISTA WEST CONTINUATION,38,1,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,63529,1530203,KERN,KERN UNION HIGH,SPECIAL SERVICES/CONSTELLATION,6,0,0,0,NA,0,NA,0,NA,NA,0,0
15,63529,1530252,KERN,KERN UNION HIGH,ARVIN HIGH,370,103,27.84,397,NA,416,NA,813,NA,NA,16,4.32
15,63529,1530294,KERN,KERN UNION HIGH,SUMMIT CONTINUATION,2,0,0,0,NA,0,NA,0,NA,NA,0,0
15,63529,1530344,KERN,KERN UNION HIGH,STOCKDALE HIGH,469,256,54.58,527,NA,545,NA,1072,NA,NA,161,34.33
15,63529,1530369,KERN,KERN UNION HIGH,CENTENNIAL HIGH,452,173,38.27,516,NA,532,NA,1048,NA,NA,108,23.89
